acronym_1;hourS;minS;hourE;minE;currentC;day;roomID;type_1;nameR
SEE3645111326;10;30;12;0;131;4;2448131362371;TEORICA;GA1
TCom5111326;14;0;16;0;120;4;2448131362371;TEORICA;GA1
MA3645111326;8;0;9;0;112;4;2448131362372;TEORICA;GA3
MA3645111326;9;0;10;0;109;4;2448131362372;TEORICA;GA3
MSim3645111326;11;0;12;30;99;4;2448131362372;TEORICA;GA3
PAva26;14;0;15;30;91;4;2448131362372;TEORICA;GA3
PEst51;12;30;14;0;172;4;2448131362372;TEORICA;GA3
Pro3645111326;15;30;17;0;144;4;2448131362372;TEORICA;GA3
GCon3645111326;16;0;17;30;23;4;2448131362439;PROBLEMS;C13
MSM26;13;30;15;0;22;4;2448131362439;TEORICA;C13
PN26;8;0;9;30;26;4;2448131362439;TEORICA;C13
Qui3645111326;11;30;12;30;18;4;2448131362439;PROBLEMS;C13
CMat5645111326;17;0;18;30;37;4;2448131362440;PROBLEMS;C12
MRec;12;30;13;30;0;4;2448131362440;TEORICA;C12
PEBiolo5111326;8;30;10;30;14;4;2448131362440;PROBLEMS;C12
VN3645111326;11;0;12;30;11;4;2448131362440;TEORICA;C12
ACED675111326;16;0;17;30;29;4;2448131362449;PROBLEMS;C11
MA3645111326;8;0;9;0;49;4;2448131362449;PROBLEMS;C11
MO43645111326;15;0;16;0;39;4;2448131362449;PROBLEMS;C11
T3645111326;10;0;10;30;25;4;2448131362449;LABORATORIAL;C11
T3645111326;9;0;10;0;32;4;2448131362449;PROBLEMS;C11
T3645111326;12;0;13;0;45;4;2448131362449;PROBLEMS;C11
MO33645111326;12;0;13;0;50;4;2448131362450;PROBLEMS;C10
MO43645111326;14;0;15;0;51;4;2448131362450;PROBLEMS;C10
PN3645111326;15;0;16;30;14;4;2448131362450;TEORICA;C10
TMP26;9;30;11;0;15;4;2448131362450;PROBLEMS;C10
CDI1325111326;16;0;17;0;137;4;2448131362493;TEORICA;GA4
CDI1395111326;13;0;14;0;130;4;2448131362493;TEORICA;GA4
FEsta3645111326;10;0;11;30;73;4;2448131362493;TEORICA;GA4
PPes3645111326;14;0;15;0;0;4;2448131362493;SEMINARY;GA4
EO10111326;12;30;14;0;130;4;2448131362494;TEORICA;GA5
Ges53645111326;14;0;15;0;89;4;2448131362494;TEORICA;GA5
Ges53645111326;15;0;16;0;126;4;2448131362494;TEORICA;GA5
LIDes645111326;8;30;10;0;55;4;2448131362494;LABORATORIAL;GA5
MGer645111326;10;0;11;30;79;4;2448131362494;TEORICA;GA5
AMC23645111326;10;0;11;30;78;4;2448131362613;TEORICA;QA02.1
CSis3645111326;14;30;16;0;136;4;2448131362613;TEORICA;QA02.1
DSCP3645111326;8;0;9;0;71;4;2448131362613;TEORICA;QA02.1
EEnz3645111326;16;0;17;0;81;4;2448131362613;TEORICA;QA02.1
Q23645111326;17;0;18;0;35;4;2448131362613;PROBLEMS;QA02.1
TCom5111326;12;0;14;0;111;4;2448131362613;TEORICA;QA02.1
ACED26;8;0;9;0;144;4;2448131362614;TEORICA;QA02.2
CA3645111326;15;0;17;0;7;4;2448131362614;TEORICA;QA02.2
ECTec26;9;0;10;30;75;4;2448131362614;PROBLEMS;QA02.2
Ges23645111326;11;30;12;30;50;4;2448131362614;TEORICA;QA02.2
QO23645111326;13;0;14;30;95;4;2448131362614;PROBLEMS;QA02.2
CA3645111326;16;0;18;0;7;4;2448131362615;TEORICA;QA02.3
FT23645111326;14;30;16;0;114;4;2448131362615;TEORICA;QA02.3
IAED7645111326;8;0;9;30;98;4;2448131362615;TEORICA;QA02.3
Quim3645111326;9;30;11;0;64;4;2448131362615;PROBLEMS;QA02.3
CDI14210111326;13;0;14;0;154;4;2448131362616;TEORICA;QA02.4
EBI3645111326;10;30;12;30;75;4;2448131362616;TEORICA;QA02.4
MMCom5111326;8;30;10;0;68;4;2448131362616;LABORATORIAL;QA02.4
PAva26;14;0;15;30;91;4;2448131362616;TEORICA;QA02.4
BAmb5111326;14;30;16;30;50;4;2448131362719;TEORICA;QA1.1
DMG7645111326;17;0;18;0;0;4;2448131362719;LABORATORIAL;QA1.1
EO3645111326;11;30;12;30;40;4;2448131362719;PROBLEMS;QA1.1
GAPH45111326;9;0;10;0;18;4;2448131362719;TEORICA;QA1.1
SEPS3645111326;12;30;14;0;21;4;2448131362719;TEORICA;QA1.1
AR3645111326;8;0;9;30;42;4;2448131362720;TEORICA;QA1.2
CMU52;9;30;11;0;68;4;2448131362720;TEORICA;QA1.2
CTP3645111326;17;0;19;0;11;4;2448131362720;TEORICA;QA1.2
QB3645111326;14;0;16;0;4;4;2448131362720;TEORICA;QA1.2
Biot3645111326;8;0;10;0;73;4;2448131362721;TEORICA;QA1.3
EFar645111326;12;0;13;0;0;4;2448131362721;PROBLEMS;QA1.3
SGQ5111326;15;30;17;30;0;4;2448131362721;TEORICA;QA1.3
ETer3645111326;8;0;9;30;61;4;2448131362722;TEORICA;QA1.4
MC43645111326;9;30;11;0;29;4;2448131362722;TEORICA;QA1.4
MF3645111326;14;30;16;0;70;4;2448131362722;TEORICA;QA1.4
PS6645111326;13;0;14;30;64;4;2448131362722;PROBLEMS;QA1.4
CM45111326;14;0;15;0;15;4;2448131362738;TEORICA;Q4.2
DE3645111326;17;30;19;0;31;4;2448131362738;PROBLEMS;Q4.2
ESpi3645111326;12;30;14;0;2;4;2448131362738;LABORATORIAL;Q4.2
GAPH45111326;10;0;11;30;18;4;2448131362738;PROBLEMS;Q4.2
Esp3645111326;11;0;13;0;3;4;2448131362742;TEORICA;Q4.6
PEQB3685111326;9;30;11;0;45;4;2448131362742;PROBLEMS;Q4.6
TAP3645111326;14;0;15;30;4;4;2448131362742;PROBLEMS;Q4.6
EBT9111326;17;0;18;30;12;4;2448131362743;PROBLEMS;Q4.7
PEM5111326;14;0;15;30;12;4;2448131362743;PROBLEMS;Q4.7
PLPla1326;9;30;11;0;22;4;2448131362743;PROBLEMS;Q4.7
SEPet45111326;11;30;13;30;18;4;2448131362743;SEMINARY;Q4.7
AAva111326;11;0;12;30;50;4;2448131362744;TEORICA;Q4.1
DE3645111326;13;0;14;30;31;4;2448131362744;PROBLEMS;Q4.1
GPetr1326;14;30;16;0;7;4;2448131362744;TEORICA;Q4.1
Mat3645111326;17;30;19;0;42;4;2448131362744;PROBLEMS;Q4.1
VCom26;9;0;10;30;0;4;2448131362744;TEORICA;Q4.1
ACom11645111326;14;30;16;0;41;4;2448131362947;PROBLEMS;E4
Ges53645111326;17;0;18;30;37;4;2448131362947;PROBLEMS;E4
PROE3645111326;10;0;12;0;35;4;2448131362947;PROBLEMS;E4
RCR26;12;30;14;0;26;4;2448131362947;TEORICA;E4
AVE645111326;12;30;13;30;27;4;2448131362948;PROBLEMS;E3
E23645111326;17;0;19;0;45;4;2448131362948;PROBLEMS;E3
ETeo3645111326;14;0;15;0;0;4;2448131362948;PROBLEMS;E3
PEst51;9;30;11;0;40;4;2448131362948;PROBLEMS;E3
ER7645111326;8;0;9;30;17;4;2448131362951;PROBLEMS;E2
ERPD3645111326;14;0;15;30;35;4;2448131362951;PROBLEMS;E2
FTel3645111326;12;0;14;0;45;4;2448131362951;PROBLEMS;E2
Ges53645111326;17;0;18;30;43;4;2448131362951;PROBLEMS;E2
Pro3645111326;9;30;11;0;37;4;2448131362951;PROBLEMS;E2
TEM5645111326;11;0;12;0;40;4;2448131362951;PROBLEMS;E2
CIP3645112526;9;30;11;0;38;4;2448131362952;PROBLEMS;E1
FEE3645111326;17;0;19;0;45;4;2448131362952;PROBLEMS;E1
AC3645111326;9;30;11;0;74;4;2448131362971;TEORICA;EA1
ESof9645111326;12;30;14;0;100;4;2448131362971;TEORICA;EA1
FEE3645111326;15;30;17;0;129;4;2448131362971;TEORICA;EA1
Pro3645111326;17;0;18;30;106;4;2448131362971;TEORICA;EA1
PSis645111326;11;0;12;30;81;4;2448131362971;TEORICA;EA1
RCI645111326;14;0;15;30;122;4;2448131362971;TEORICA;EA1
CMat5645111326;14;30;16;0;92;4;2448131362979;TEORICA;EA2
CSis3645111326;13;0;14;30;86;4;2448131362979;TEORICA;EA2
SS7645111326;11;0;12;30;110;4;2448131362979;PROBLEMS;EA2
-HW645111326;15;30;17;0;31;4;2448131362989;TEORICA;EA3
ER7645111326;9;30;11;0;50;4;2448131362989;TEORICA;EA3
LPro26;12;30;14;0;45;4;2448131362989;TEORICA;EA3
MMCom5111326;14;0;15;30;70;4;2448131362989;TEORICA;EA3
PEst636410111326;11;0;12;30;22;4;2448131362989;PROBLEMS;EA3
STel45111326;17;0;18;30;29;4;2448131362989;TEORICA;EA3
CIP3645112526;11;0;12;30;44;4;2448131362990;TEORICA;EA4
GPE10111326;17;0;18;30;0;4;2448131362990;PROBLEMS;EA4
OD645111326;12;30;14;0;47;4;2448131362990;TEORICA;EA4
PCM26;15;30;17;0;54;4;2448131362990;TEORICA;EA4
SIA3645111326;14;0;15;30;18;4;2448131362990;TEORICA;EA4
CCER645111326;11;30;12;30;35;4;2448131363027;PROBLEMS;E8
CSis3645111326;17;0;18;0;34;4;2448131363027;PROBLEMS;E8
FEle3645111326;9;30;11;0;35;4;2448131363027;PROBLEMS;E8
PDS5645111326;12;30;14;0;21;4;2448131363027;PROBLEMS;E8
CB5111326;12;30;14;0;65;4;2448131363231;TEORICA;Q01
GLO111326;15;0;16;30;51;4;2448131363231;TEORICA;Q01
PEBiolo5111326;8;30;10;30;5;4;2448131363231;PROBLEMS;Q01
PEBiolo5111326;8;30;10;30;14;4;2448131363231;PROBLEMS;Q01
Quim3645111326;11;0;12;30;45;4;2448131363231;PROBLEMS;Q01
AL705111326;12;0;13;0;169;4;2448131363245;TEORICA;QA
CDI13110111326;13;0;14;0;94;4;2448131363245;TEORICA;QA
CDI1319111326;16;0;17;0;138;4;2448131363245;TEORICA;QA
CDI14210111326;11;0;12;0;149;4;2448131363245;TEORICA;QA
IAED7645111326;9;30;11;0;120;4;2448131363245;TEORICA;QA
MO33645111326;14;30;16;0;257;4;2448131363245;TEORICA;QA
DASE26;8;0;12;30;118;4;2448131363432;TEORICA;PA2
MF3645111326;13;0;14;30;120;4;2448131363432;TEORICA;PA2
II45111326;16;0;18;0;28;4;2448131363437;TEORICA;PA1
LCET3645111326;15;0;16;0;43;4;2448131363437;TEORICA;PA1
MD5645111326;8;0;9;30;123;4;2448131363437;TEORICA;PA1
PEst;12;30;14;0;135;4;2448131363437;TEORICA;PA1
T3645111326;11;0;12;30;124;4;2448131363437;TEORICA;PA1
FNuc3645111326;10;0;12;30;29;4;2448131363469;TEORICA;P1
MC33645111326;14;0;15;30;32;4;2448131363469;TEORICA;P1
METF3645111326;16;0;18;0;8;4;2448131363469;TEORICA;P1
Qui3645111326;13;0;14;0;6;4;2448131363469;PROBLEMS;P1
STem1326;18;0;19;30;13;4;2448131363469;TEORICA;P1
II45111326;14;0;16;0;28;4;2448131363472;TEORICA;P3
CVEDP1326;9;30;11;30;0;4;2448131363482;TEORICA;P9
AR3645111326;14;0;15;30;35;4;2448131363483;PROBLEMS;P8
CVEDP1326;9;30;11;30;0;4;2448131363483;TEORICA;P8
MA23645111326;16;0;18;30;40;4;2448131363483;PROBLEMS;P8
MGer645111326;12;30;14;0;39;4;2448131363483;PROBLEMS;P8
CDI-II;13;30;15;0;38;4;2448131363498;PROBLEMS;P12
DG3645111326;8;0;10;0;6;4;2448131363498;TEORICA;P12
DMG7645111326;10;0;11;30;25;4;2448131363498;LABORATORIAL;P12
EO33645111326-2;12;30;13;30;40;4;2448131363498;PROBLEMS;P12
HA3645111326;15;0;16;30;15;4;2448131363498;TEORICA;P12
MRec;16;30;18;0;0;4;2448131363498;PROBLEMS;P12
CAMC;15;30;17;0;16;4;2448131363500;PROBLEMS;P13
C3645111326;11;0;12;0;35;4;2448131363640;PROBLEMS;F8
CPS1326;17;0;19;0;40;4;2448131363640;TEORICA;F8
CTCal3645111326;12;0;13;0;41;4;2448131363640;PROBLEMS;F8
CTCal3645111326;11;0;12;0;44;4;2448131363640;PROBLEMS;F8
A26645111326;13;30;15;0;73;4;2448131363642;TEORICA;FA3
Com5645111326-2;8;0;9;30;98;4;2448131363642;TEORICA;FA3
Com5645111326-2;9;30;11;0;106;4;2448131363642;TEORICA;FA3
EO10111326;15;30;17;0;120;4;2448131363642;TEORICA;FA3
ESof9645111326;11;0;12;30;89;4;2448131363642;TEORICA;FA3
Com5645111326-2;12;30;14;0;21;4;2448131363664;LABORATORIAL;F2
FTel3645111326;9;0;11;0;41;4;2448131363664;PROBLEMS;F2
RIE3645111326;17;0;19;0;15;4;2448131363664;PROBLEMS;F2
ASA7645111326;14;0;15;30;79;4;2448131363667;TEORICA;FA1
ASA7645111326;16;0;17;30;120;4;2448131363667;TEORICA;FA1
CTCal3645111326;9;30;11;0;88;4;2448131363667;TEORICA;FA1
SEE3645111326;12;0;13;30;96;4;2448131363667;TEORICA;FA1
AMS111326;12;30;14;0;26;4;2448131363674;PROBLEMS;F4
MMCom5111326;8;30;10;0;70;4;2448131363674;PROBLEMS;F4
PEBiolo5111326;10;30;12;30;0;4;2448131363674;PROBLEMS;F4
CSis3645111326;16;0;17;0;50;4;2448131363676;PROBLEMS;F3
LP5645111326;12;0;13;30;30;4;2448131363676;PROBLEMS;F3
Hidra3645111326;9;30;11;0;16;4;2448131363723;TEORICA;I3
PEGMin45111326;16;0;18;0;4;4;2448131363723;PROBLEMS;I3
RG45111326;14;0;15;30;19;4;2448131363723;TEORICA;I3
Geol5111326;11;0;12;0;22;4;2448131363788;TEORICA;I6
DR3645111326;16;0;18;0;14;4;2448131363791;TEORICA;I5
MGeo3645111326;9;30;11;0;24;4;2448131363791;PROBLEMS;I5
MS3645111326;12;0;13;30;17;4;2448131363791;PROBLEMS;I5
MS3645111326;11;0;12;0;17;4;2448131363791;TEORICA;I5
PMRS3645111326;14;0;16;0;23;4;2448131363791;TEORICA;I5
PP11645111326;8;0;9;30;12;4;2448131363791;PROBLEMS;I5
DPM3645111326;9;0;12;0;11;4;2448131363837;LABORATORIAL;LTE
ASEM1326;10;30;12;0;0;4;2448131363840;TUTORIAL_ORIENTATION;I9
TSEO1326;10;30;12;0;0;4;2448131363840;TEORICA;I9
Hid3645111326;13;0;14;30;15;4;2448131363841;TEORICA;I8
PMRS3645111326;11;0;13;0;15;4;2448131363841;LABORATORIAL;I8
AEsp645111326;13;30;15;0;14;4;2448131364033;TEORICA;AM
AMS111326;11;0;12;30;89;4;2448131364033;TEORICA;AM
GProj3645111326;8;0;9;30;89;4;2448131364033;TEORICA;AM
PLig3645111326;9;30;11;0;89;4;2448131364033;TEORICA;AM
DMG7645111326;10;0;11;30;26;4;2448131364044;LABORATORIAL;MOM
DMG7645111326;18;0;19;30;28;4;2448131364044;LABORATORIAL;MOM
VM2626;14;30;16;30;0;4;2448131364044;TEORICA;MOM
DMG7645111326;10;0;11;30;26;4;2448131364045;LABORATORIAL;SDM
DMG7645111326;18;0;19;30;28;4;2448131364045;LABORATORIAL;SDM
DMG7645111326;9;0;10;0;0;4;2448131364218;LABORATORIAL;EA5
ERPD3645111326;15;30;17;0;115;4;2448131364218;TEORICA;EA5
MMat3645111326;10;30;12;0;107;4;2448131364218;TEORICA;EA5
RIE3645111326;14;0;15;30;52;4;2448131364218;TEORICA;EA5
SEE3645111326;12;0;13;30;93;4;2448131364218;TEORICA;EA5
ETeo3645111326;16;0;17;0;0;5;2448131361185;PROBLEMS;E5
ETeo3645111326;15;0;16;0;0;5;2448131361185;PROBLEMS;E5
Ges53645111326;17;0;18;30;39;5;2448131361185;PROBLEMS;E5
MSM26;9;30;11;0;22;5;2448131361185;PROBLEMS;E5
PN26;11;0;12;30;26;5;2448131361185;PROBLEMS;E5
MCon3645111326;14;30;16;30;84;5;2448131361580;TEORICA;VA1
Mec26;10;30;12;0;75;5;2448131361580;TEORICA;VA1
MGVE3645111326;13;30;14;30;50;5;2448131361580;TEORICA;VA1
MQ645111326;12;0;13;30;48;5;2448131361580;TEORICA;VA1
SD3645111326;8;0;9;30;60;5;2448131361580;PROBLEMS;VA1
GAT3645111326;9;0;11;0;27;5;2448131361583;TEORICA;VA2
MC53645111326;13;0;14;30;70;5;2448131361583;TEORICA;VA2
TM23645111326;14;30;16;0;78;5;2448131361583;TEORICA;VA2
DASE26;17;30;19;30;52;5;2448131361602;TEORICA;VA3
EB3645111326;13;0;14;30;53;5;2448131361602;TEORICA;VA3
ISIG3645111326;11;0;12;0;47;5;2448131361602;TEORICA;VA3
Mec3645111326;8;0;9;30;80;5;2448131361602;TEORICA;VA3
RM3645111326;16;0;17;30;56;5;2448131361602;TEORICA;VA3
M3645111326;8;30;9;30;66;5;2448131361604;TEORICA;VA4
Mec3645111326;12;30;14;0;127;5;2448131361604;TEORICA;VA4
RM3645111326;14;30;16;0;69;5;2448131361604;TEORICA;VA4
Maq3645111326;18;0;19;30;52;5;2448131361607;TEORICA;VA5
H3645111326;13;0;14;30;70;5;2448131361622;TEORICA;VA6
H3645111326;14;30;16;0;94;5;2448131361622;TEORICA;VA6
HACM3645111326;11;30;13;0;62;5;2448131361622;TEORICA;VA6
SSUST1326;14;0;16;0;0;5;2448131361641;TEORICA;V0.14
DCN3645111326;15;0;15;30;27;5;2448131361644;LABORATORIAL;V0.03
Est23645111326;9;30;11;0;43;5;2448131361644;PROBLEMS;V0.03
IOpe31245111326;17;30;19;0;19;5;2448131361644;PROBLEMS;V0.03
PPes23645111326;11;0;13;0;14;5;2448131361644;SEMINARY;V0.03
CAE3645111326;8;0;9;30;0;5;2448131361645;PROBLEMS;V0.04
Ges53645111326;17;0;18;30;45;5;2448131361645;PROBLEMS;V0.04
MComp3645111326;15;30;16;0;38;5;2448131361645;LABORATORIAL;V0.04
MComp3645111326;14;30;15;30;0;5;2448131361645;PROBLEMS;V0.04
RRad26;18;30;20;0;3;5;2448131361645;TEORICA;V0.04
DA3645111326;16;0;18;0;0;5;2448131361663;LABORATORIAL;V0.10
DA3645111326;15;0;16;0;0;5;2448131361664;LABORATORIAL;V0.11
DA3645111326;14;0;15;0;0;5;2448131361664;TUTORIAL_ORIENTATION;V0.11
TC3645111326;11;0;12;30;35;5;2448131361679;PROBLEMS;V1.23
Tra6645111326;10;30;11;0;14;5;2448131361679;LABORATORIAL;V1.23
Tra6645111326;9;30;10;30;16;5;2448131361679;PROBLEMS;V1.23
ACED26;13;30;15;0;27;5;2448131361680;PROBLEMS;V1.24
DMG7645111326;10;0;11;30;27;5;2448131361680;LABORATORIAL;V1.24
PN3645111326;15;0;16;30;14;5;2448131361680;PROBLEMS;V1.24
TCFE5111326;11;30;13;0;40;5;2448131361680;PROBLEMS;V1.24
AE3645111326;12;0;13;30;33;5;2448131361681;PROBLEMS;V1.25
EAmbie26;16;0;17;30;10;5;2448131361681;PROBLEMS;V1.25
M3645111326;9;30;11;0;31;5;2448131361681;PROBLEMS;V1.25
CSis3645111326;12;30;13;30;34;5;2448131361682;PROBLEMS;V1.26
GProj23645111326;11;0;12;30;33;5;2448131361682;PROBLEMS;V1.26
OG3645111326;16;0;17;30;35;5;2448131361682;PROBLEMS;V1.26
ASA7645111326;13;0;14;30;26;5;2448131361683;PROBLEMS;V1.31
CDI14210111326;9;0;10;30;20;5;2448131361683;PROBLEMS;V1.31
EBR26;9;0;10;30;4;5;2448131361684;TEORICA;V1.27
RRad26;20;0;21;30;3;5;2448131361684;LABORATORIAL;V1.27
EEne75111326;14;30;16;30;12;5;2448131361685;TEORICA;V1.32
HACM3645111326;14;30;16;0;34;5;2448131361687;LABORATORIAL;V1.33
IOpe31245111326;13;0;14;30;1;5;2448131361687;PROBLEMS;V1.33
PA23645111326;9;0;11;0;10;5;2448131361688;LABORATORIAL;V1.29
DU45111326;11;30;13;0;17;5;2448131361689;PROBLEMS;V1.34
PRC3645111326;17;30;19;0;12;5;2448131361689;TEORICA;V1.34
SSau26;14;30;16;0;32;5;2448131361689;PROBLEMS;V1.34
PA33645111326;16;30;19;30;3;5;2448131361692;LABORATORIAL;V1.40
PA33645111326;16;30;19;30;1;5;2448131361693;LABORATORIAL;V1.35
SIG5645111326;14;0;17;0;9;5;2448131361712;PROBLEMS;V1.20.1
MGVE3645111326;9;0;12;0;24;5;2448131361714;LABORATORIAL;V1.13
S645111326;14;30;17;30;16;5;2448131361714;PROBLEMS;V1.13
CDI13110111326;17;0;18;30;27;5;2448131361715;PROBLEMS;V1.12
Com5645111326-2;11;0;12;30;20;5;2448131361715;LABORATORIAL;V1.12
CTC3645111326;8;30;10;30;13;5;2448131361715;TEORICA;V1.12
H3645111326;13;0;14;30;37;5;2448131361715;PROBLEMS;V1.12
MMat3645111326;14;30;15;30;40;5;2448131361715;PROBLEMS;V1.12
B33645111326;17;0;19;0;8;5;2448131361716;TEORICA;V1.11
IO3645111326;10;0;11;30;50;5;2448131361716;TEORICA;V1.11
MF3645111326;16;0;17;0;40;5;2448131361716;PROBLEMS;V1.11
RVR45111326;14;0;16;0;18;5;2448131361716;TEORICA;V1.11
AADN1326;16;30;18;0;0;5;2448131361719;TEORICA;V1.05
B2626;9;0;11;0;0;5;2448131361719;TEORICA;V1.05
CHom1326;11;0;13;0;0;5;2448131361719;TEORICA;V1.05
MST52;19;0;20;0;0;5;2448131361722;PROBLEMS;V1.02
DAC3645111326;8;0;11;0;27;5;2448131361728;LABORATORIAL;V1.20.3
AF3645111326;15;30;17;30;9;5;2448131361729;TEORICA;V1.17
PEst636410111326;13;30;15;0;55;5;2448131361729;PROBLEMS;V1.17
AL705111326;10;0;11;30;40;5;2448131361730;PROBLEMS;V1.16
DEst3645111326;16;0;17;30;36;5;2448131361730;PROBLEMS;V1.16
OG3645111326;14;30;16;0;33;5;2448131361730;PROBLEMS;V1.16
CDI14210111326;11;0;12;30;40;5;2448131361731;PROBLEMS;V1.15
CDI-II;14;0;15;30;24;5;2448131361731;PROBLEMS;V1.15
MEstru111326;9;30;11;0;44;5;2448131361731;TEORICA;V1.15
MO23645111326;17;0;18;0;25;5;2448131361731;PROBLEMS;V1.15
AMAA3645111326;13;30;14;30;20;5;2448131361732;TEORICA;V1.14
Biom45111326;11;30;12;30;1;5;2448131361732;TEORICA;V1.14
CEO;12;30;13;30;35;5;2448131361732;PROBLEMS;V1.14
DS111326;8;0;8;30;25;5;2448131361732;LABORATORIAL;V1.14
CDI1319111326;15;30;17;0;42;5;2448131361733;PROBLEMS;V1.09
Mec3645111326;9;30;11;0;50;5;2448131361733;PROBLEMS;V1.09
MF3645111326;13;30;14;30;32;5;2448131361733;PROBLEMS;V1.09
CDI1395111326;16;0;17;30;31;5;2448131361734;PROBLEMS;V1.08
CDI14210111326;11;0;12;30;39;5;2448131361734;PROBLEMS;V1.08
MComp3645111326;15;30;16;0;0;5;2448131361734;LABORATORIAL;V1.08
MComp3645111326;14;30;15;30;38;5;2448131361734;PROBLEMS;V1.08
TEM23645111326;10;0;11;0;41;5;2448131361734;PROBLEMS;V1.08
Com5645111326-2;9;30;11;0;24;5;2448131361735;LABORATORIAL;V1.07
IElec3645111326;12;0;13;0;18;5;2448131361736;TEORICA;V1.06
AL705111326;8;30;10;0;40;5;2448131362251;PROBLEMS;C01
MO33645111326;11;0;12;0;1;5;2448131362251;PROBLEMS;C01
MO63645111326;12;0;13;0;42;5;2448131362251;PROBLEMS;C01
TCFE5111326;15;0;16;30;27;5;2448131362251;PROBLEMS;C01
AInd3645111326;13;30;14;30;31;5;2448131362317;PROBLEMS;C9
MA3645111326;15;30;17;0;23;5;2448131362317;PROBLEMS;C9
ACED675111326;8;0;9;0;123;5;2448131362333;TEORICA;GA2
IPM20111326;13;0;14;30;84;5;2448131362333;TEORICA;GA2
T3645111326;11;0;12;30;124;5;2448131362333;TEORICA;GA2
CDI-II;16;0;17;0;130;5;2448131362371;TEORICA;GA1
Ges53645111326;15;0;16;0;91;5;2448131362371;TEORICA;GA1
GProj3645111326;8;0;9;30;120;5;2448131362371;TEORICA;GA1
MO23645111326;13;30;15;0;103;5;2448131362371;TEORICA;GA1
ACom11645111326;15;30;17;0;135;5;2448131362372;TEORICA;GA3
ACom11645111326;17;0;18;30;119;5;2448131362372;TEORICA;GA3
CDI-II;13;0;14;0;55;5;2448131362372;TEORICA;GA3
CDI-II;13;0;14;0;55;5;2448131362372;TEORICA;GA3
CDI-II;13;0;14;0;55;5;2448131362372;TEORICA;GA3
CDI-II;13;0;14;0;55;5;2448131362372;TEORICA;GA3
CDI-II;13;0;14;0;55;5;2448131362372;TEORICA;GA3
E3645111326;14;0;15;30;114;5;2448131362372;TEORICA;GA3
GFB3645111326;10;0;11;30;86;5;2448131362372;TEORICA;GA3
HN3645111326;16;30;18;0;19;5;2448131362439;TEORICA;C13
MMat3645111326;12;0;13;0;14;5;2448131362439;PROBLEMS;C13
PN3645111326;15;0;16;30;14;5;2448131362439;PROBLEMS;C13
TF3645111326;10;30;12;0;17;5;2448131362439;TEORICA;C13
Ges53645111326;17;0;18;30;37;5;2448131362440;PROBLEMS;C12
PEBiolo5111326;8;0;10;0;14;5;2448131362440;PROBLEMS;C12
AInd3645111326;14;30;15;30;35;5;2448131362449;PROBLEMS;C11
EEORT1326;8;0;9;30;0;5;2448131362449;TEORICA;C11
FT111326;9;30;11;0;36;5;2448131362449;PROBLEMS;C11
AInd3645111326;16;0;17;0;35;5;2448131362450;PROBLEMS;C10
AInd3645111326;17;0;18;0;24;5;2448131362450;PROBLEMS;C10
CCDI;14;30;16;0;35;5;2448131362450;PROBLEMS;C10
EEORT1326;12;30;14;0;0;5;2448131362450;TUTORIAL_ORIENTATION;C10
GAlg1326;10;0;12;0;0;5;2448131362450;TEORICA;C10
TEM5645111326;8;30;9;30;40;5;2448131362450;PROBLEMS;C10
AED9111326;15;0;16;30;105;5;2448131362493;TEORICA;GA4
Ges53645111326;14;0;15;0;40;5;2448131362493;TEORICA;GA4
Qui3645111326;10;0;11;30;134;5;2448131362493;TEORICA;GA4
CDI-II;13;0;14;0;55;5;2448131362494;TEORICA;GA5
CDI-II;13;0;14;0;55;5;2448131362494;TEORICA;GA5
CDI-II;13;0;14;0;55;5;2448131362494;TEORICA;GA5
CDI-II;13;0;14;0;55;5;2448131362494;TEORICA;GA5
GPE10111326;17;0;18;30;123;5;2448131362494;TEORICA;GA5
GPE10111326;17;0;18;30;123;5;2448131362494;TEORICA;GA5
LP5645111326;9;30;11;0;113;5;2448131362494;TEORICA;GA5
LP5645111326;11;30;13;0;130;5;2448131362494;TEORICA;GA5
PROE3645111326;15;30;17;0;164;5;2448131362494;TEORICA;GA5
CMat5645111326;13;0;14;30;120;5;2448131362613;TEORICA;QA02.1
Quim23645111326;10;30;12;0;33;5;2448131362613;PROBLEMS;QA02.1
BBM23645111326;12;30;14;0;130;5;2448131362614;TEORICA;QA02.2
QO33645111326;15;30;17;0;59;5;2448131362614;TEORICA;QA02.2
Quim3645111326;11;0;12;30;45;5;2448131362614;PROBLEMS;QA02.2
T3645111326;9;0;10;30;109;5;2448131362614;TEORICA;QA02.2
QO23645111326;14;0;15;30;95;5;2448131362615;PROBLEMS;QA02.3
SIPro3645111326;10;0;12;0;86;5;2448131362615;TEORICA;QA02.3
TCFE33645111326;12;30;14;0;134;5;2448131362615;TEORICA;QA02.3
TCFE5111326;8;30;10;0;88;5;2448131362615;TEORICA;QA02.3
CAlt26;17;30;19;0;34;5;2448131362616;PROBLEMS;QA02.4
CAlt26;16;30;17;30;34;5;2448131362616;TEORICA;QA02.4
MMat3645111326;9;0;10;30;121;5;2448131362616;TEORICA;QA02.4
CPD1326;12;30;14;0;84;5;2448131362719;TEORICA;QA1.1
EEO1326;8;0;9;30;7;5;2448131362719;TEORICA;QA1.1
SSau26;16;30;18;0;67;5;2448131362719;TEORICA;QA1.1
